customer id,age_group,gender,cheeseburger,bacon burger,chili cheese ,blue cheese mushroom,double cheese,double bacon,crispy chicken,vegan burger,revenue
" 774,662,261,031 ",not specified,Male,67.0,,,,,,,,67
" 774,687,479,173 ",not specified,Female,,,,,8.0,,,,8
" 774,754,529,541 ",20 - 29 years,Female,,48.0,,,,,,,48
" 774,945,882,515 ",50 - 59 years,Female,,,24.0,49.0,,,,,73
" 775,019,124,678 ",20 - 29 years,Female,,,,64.0,,,,17.0,81
" 775,085,886,616 ",30 - 39 years,Male,,,,27.0,,,,,27
" 775,101,169,960 ",20 - 29 years,Male,,,,,46.0,,,,46
" 775,106,060,868 ",not specified,Female,,,,,,,,22.0,22
" 775,141,890,686 ",not specified,Male,,,50.0,,,,,24.0,74
" 775,239,257,078 ",not specified,Male,,,,,20.0,,,,20
" 775,242,995,951 ",not specified,Male,,87.0,,,,,,,87
" 775,330,251,720 ",not specified,Male,,,,84.0,,,,,84
" 775,391,230,535 ",50 - 59 years,Female,66.0,,,,,,,,66
" 775,446,956,766 ",40 - 49 years,Female,40.0,,,90.0,,,,,130
" 775,607,493,791 ",not specified,Male,,60.0,,,,,,,60
" 775,618,860,864 ",50 - 59 years,Female,,36.0,,,,,,,36
" 775,754,248,279 ",not specified,Female,,,,,20.0,,,,20
" 775,786,884,765 ",30 - 39 years,Male,,,,,94.0,,,58.0,152
" 775,913,322,167 ",50 - 59 years,Male,20.0,34.0,,,,,,,54
" 775,939,814,161 ",not specified, ,,,,30.0,,,,,30
" 775,985,638,179 ",50 - 59 years,Female,75.0,,,,,,14.0,,88
" 776,017,608,306 ",not specified,Male,,,,,57.0,,,,57
" 776,026,185,589 ",not specified,Male,,,,,,,,30.0,30
" 776,044,885,691 ",not specified,Female,48.0,,,,,,,,48
" 776,062,846,292 ",50 - 59 years,Female,66.0,,,,,,,,66
" 776,082,583,052 ",not specified,Male,,,,72.0,,,,,72
" 776,111,357,017 ",40 - 49 years,Female,26.0,,,,,,,,26
" 776,150,107,305 ",60 years,Female,,48.0,,,,,,,48
" 776,224,930,494 ",30 - 39 years,Female,,,,,,23.0,,,23
" 776,299,799,939 ",30 - 39 years,Female,40.0,,,,,,,,40
" 776,305,131,512 ",40 - 49 years,Female,70.0,,,,,,,,70
" 776,317,936,983 ",20 - 29 years,Male,76.0,,,,,,,,76
" 776,340,768,719 ",not specified,Male,,67.0,,,,,15.0,,82
" 776,537,832,004 ",not specified,Female,,16.0,,,,,,,16
" 776,561,762,289 ",not specified,Male,50.0,,,,,,,,50
" 776,594,723,282 ",not specified,Female,62.0,,,,,,,,62
" 776,636,639,038 ",50 - 59 years,Female,92.0,,,,,,,,92
" 776,760,364,803 ",30 - 39 years,Female,,100.0,,,,,,,100
" 776,772,194,341 ",50 - 59 years,Male,,,,,,,36.0,,36
" 776,813,287,061 ",not specified,Female,46.0,,,,,,,,46
" 776,824,931,676 ",40 - 49 years,Female,48.0,,,,,,,,48
" 776,886,816,556 ",not specified,Female,,,,,,88.0,,,88
" 776,887,017,638 ",40 - 49 years,Female,80.0,,,,,,,,80
" 776,888,116,051 ",not specified,Female,,,,,,22.0,,,22
" 776,896,791,888 ",30 - 39 years,Male,65.0,,,,,,,,65
" 776,899,447,308 ",not specified,Female,,,,,36.0,,,,36
" 776,920,477,000 ",40 - 49 years,Female,21.0,,,,,,,,21
" 776,933,454,441 ",not specified,Female,,,,,98.0,,,,98
" 776,947,925,530 ",not specified,Female,,90.0,,,,,,,90
" 777,083,767,907 ",not specified,Male,50.0,,,,,,,,50
" 777,092,349,633 ",30 - 39 years,Female,,,,,58.0,,,,58
" 777,119,325,073 ",40 - 49 years,Male,,,,,66.0,,,,66
" 777,166,164,598 ",not specified,Female,,,,,89.0,,,,89
" 777,279,013,052 ",20 - 29 years,Male,70.0,,,,,66.0,,,136
" 777,352,383,097 ",20 - 29 years,Female,,47.0,,,,,,,47
" 777,373,493,825 ",not specified,Male,,,,,10.0,,,,10
" 777,387,760,018 ",40 - 49 years, ,30.0,,,,,,,,30
" 777,403,477,842 ",not specified,Female,26.0,,,35.0,33.0,,,,94
" 777,539,673,178 ",not specified, ,,,,,62.0,,,,62
" 777,546,899,859 ",30 - 39 years,Female,77.0,68.0,,,,,,,145
" 777,565,725,411 ",not specified,Male,,,,,,,35.0,,35
" 777,580,434,401 ",30 - 39 years,Male,,40.0,,,,,16.0,,56
" 777,597,258,257 ",50 - 59 years,Male,28.0,,,,,,,,28
" 777,656,832,230 ",40 - 49 years,Female,52.0,,,,,,,,52
" 777,698,787,904 ",40 - 49 years,Female,,,,,80.0,,,,80
" 777,872,072,518 ",20 - 29 years,Male,,,,,,,,20.0,20
" 777,972,122,480 ",30 - 39 years,Female,48.0,,,11.0,,,,,58
" 778,014,508,703 ",30 - 39 years,Female,60.0,,,,,,,,60
" 778,073,351,767 ",20 - 29 years,Male,52.0,,,,,,,,52
" 778,094,806,925 ",not specified,Female,97.0,80.0,19.0,17.0,,,,,213
" 778,113,355,515 ",40 - 49 years,Male,,,,,54.0,,,,54
" 778,167,769,674 ",not specified,Male,32.0,21.0,,65.0,,,,,117
" 778,221,124,942 ",not specified,Female,86.0,,,,27.0,,,,112
" 778,227,854,567 ",not specified,Female,,100.0,,,,,,,100
" 778,228,223,017 ",40 - 49 years,Female,,,,,83.0,,,28.0,111
" 778,264,008,968 ",not specified,Female,,,,,,65.0,,,65
" 778,314,589,331 ",60 years,Female,,,,,64.0,,,,64
" 778,396,240,671 ",20 - 29 years,Female,53.0,50.0,,,,,,24.0,127
" 778,429,664,252 ",not specified,Male,,,,,56.0,,,,56
" 778,461,468,792 ",not specified,Male,26.0,,,,,,,,26
" 778,536,540,233 ",60 years,Female,,,,39.0,,,,,39
" 778,541,341,071 ",not specified,Female,,60.0,,,,,,,60
" 778,640,838,214 ",not specified,Female,100.0,,,,,,,,100
" 778,696,231,203 ",50 - 59 years,Female,,72.0,,,,,,,72
" 778,700,268,229 ",not specified,Female,,,,,100.0,,,,100
" 778,762,364,758 ",not specified,Male,,,,13.0,,65.0,,,78
" 778,900,935,658 ",60 years,Female,,63.0,,,,,,,63
" 778,902,370,920 ",20 - 29 years,Male,,,,,,,32.0,,32
" 778,949,328,956 ",30 - 39 years,Female,,,,,,,30.0,,30
" 779,030,088,331 ",40 - 49 years,Female,,,,,40.0,,,,40
" 779,097,804,431 ",not specified,Female,,42.0,,,,,,,42
" 779,141,009,117 ",not specified,Male,,,33.0,,,,,,33
" 779,160,594,460 ",less than 20 years, ,,32.0,,,,,,,32
" 779,160,834,924 ",20 - 29 years,Female,,61.0,,,,,,,61
" 779,278,308,558 ",not specified,Female,26.0,,,28.0,,,,,54
" 779,309,699,285 ",not specified,Female,,,,,27.0,57.0,,,84
" 779,353,714,665 ",not specified,Female,24.0,,,,,,,,24
" 779,448,255,756 ",not specified,Male,,54.0,26.0,,,,,,81
" 779,535,579,220 ",60 years,Female,,,,,50.0,,,,50
" 779,568,299,414 ",50 - 59 years,Female,,,,71.0,,,,,71
" 779,576,482,650 ",20 - 29 years,Female,,,,18.0,,,,40.0,58
" 779,831,869,229 ",not specified,Female,,,,,,56.0,,,56
" 779,857,768,017 ",20 - 29 years,Female,,,,,24.0,,,,24
" 779,887,632,541 ",not specified,Female,55.0,,,,,,,,55
" 779,908,979,882 ",20 - 29 years,Female,77.0,,,,,,,,77
" 779,955,873,995 ",30 - 39 years, ,19.0,,,,,,,36.0,55
" 779,999,266,961 ",not specified,Female,85.0,,,,,,,,85
" 780,038,746,186 ",not specified,Female,65.0,,,,,,,,65
" 780,101,627,334 ",not specified,Male,,,,48.0,72.0,,,31.0,151
" 780,122,535,817 ",not specified,Male,14.0,,,,,,,,14
" 780,203,443,188 ",not specified, ,92.0,,,,,,,,92
" 780,209,084,904 ",50 - 59 years,Male,51.0,,,,,,,,51
" 780,326,550,705 ",not specified,Female,70.0,,,,,,,,70
" 780,386,358,326 ",20 - 29 years,Female,56.0,,,,,,,,56
" 780,520,397,790 ",not specified,Female,,,92.0,,73.0,,,,165
" 780,575,516,293 ",50 - 59 years,Female,20.0,,,,,,,,20
" 780,616,265,256 ",not specified,Male,,,,,71.0,,,,71
" 780,759,693,132 ",30 - 39 years,Female,,,,,52.0,,,,52
" 780,830,574,456 ",20 - 29 years,Female,80.0,,20.0,,,,,,100
" 780,883,651,379 ",40 - 49 years,Female,,90.0,,,,,,,90
" 780,912,189,635 ",40 - 49 years,Male,82.0,,,,,,,,82
" 780,996,718,038 ",50 - 59 years,Male,49.0,,,,,,,,49
" 781,122,678,325 ",not specified,Female,,44.0,,,,,,,44
" 781,133,626,744 ",not specified,Female,22.0,,,,,,,,22
" 781,183,476,321 ",40 - 49 years,Female,,40.0,,,,,,,40
" 781,274,506,659 ",30 - 39 years,Female,10.0,,,,,,,,10
" 781,292,012,251 ",60 years,Female,,,,,,,,30.0,30
" 781,327,248,618 ",not specified,Female,11.0,,,,,,,,11
" 781,381,755,587 ",not specified,Female,18.0,32.0,,,,,41.0,,91
" 781,420,696,203 ",60 years,Male,,,30.0,,,,,,30
" 781,439,990,356 ",not specified,Female,85.0,,,,,,,,85
" 781,487,789,846 ",30 - 39 years,Female,,,,89.0,,,,,89
" 781,492,632,211 ",40 - 49 years,Female,,,,15.0,,,,20.0,35
" 781,501,247,738 ",not specified,Male,66.0,,,8.0,,,,,74
" 781,528,506,615 ",20 - 29 years,Female,92.0,,,,,,,,92
" 781,602,443,550 ",30 - 39 years,Female,,,,,52.0,,,,52
" 781,609,123,874 ",20 - 29 years,Female,84.0,,,12.0,,,,,96
" 781,619,051,197 ",not specified,Male,15.0,,,,,,,,15
" 781,751,690,083 ",not specified,Female,,,,,72.0,,,,72
" 781,781,497,292 ",20 - 29 years, ,,,,,,38.0,,,38
" 781,911,051,387 ",50 - 59 years,Female,70.0,,,,,,,,70
" 781,942,586,942 ",not specified,Female,,,,,,,50.0,,50
" 781,963,367,575 ",20 - 29 years,Female,70.0,,10.0,,,,,,80
" 782,103,636,348 ",not specified,Male,22.0,,,,,,,,22
" 782,196,027,134 ",20 - 29 years,Female,,,,21.0,,,,75.0,96
" 782,330,959,132 ",60 years,Male,67.0,81.0,,,,,,,148
" 782,346,784,558 ",not specified,Female,15.0,,,,,,,,15
" 782,350,866,870 ",not specified,Female,14.0,,,,,,,,14
" 782,353,878,721 ",not specified,Female,,,,,90.0,,,,90
" 782,374,572,466 ",not specified,Female,72.0,,,,,,,,72
" 782,390,694,654 ",40 - 49 years,Male,,,56.0,,,,,,56
" 782,399,326,205 ",not specified,Female,,,,,96.0,94.0,12.0,,202
" 782,551,126,387 ",60 years,Female,,,,,,24.0,,,24
" 782,581,068,788 ",not specified,Female,,,,,47.0,,,,47
" 782,675,279,201 ",30 - 39 years,Female,48.0,35.0,,33.0,,,,,116
" 782,747,297,785 ",not specified,Female,,,,,60.0,,,,60
" 782,761,679,984 ",30 - 39 years,Female,,,,,11.0,91.0,,,102
" 782,788,311,870 ",20 - 29 years,Female,,,,,52.0,,,,52
" 782,858,187,523 ",not specified,Male,,,,,48.0,,,,48
" 782,945,237,912 ",not specified,Female,,,,39.0,,,,,39
" 783,013,609,695 ",40 - 49 years,Female,77.0,,,,,,,,77
" 783,030,287,934 ",60 years,Female,39.0,,,10.0,,,,,49
" 783,127,939,442 ",not specified, ,,,,,,,,30.0,30
" 783,149,498,428 ",not specified, ,,,,,70.0,,,,70
" 783,169,479,829 ",not specified,Female,23.0,,,,,,,,23
" 783,230,686,678 ",not specified,Female,93.0,22.0,8.0,,,,,,123
" 783,406,886,051 ",not specified,Female,53.0,,,,,,,,53
" 783,514,641,620 ",20 - 29 years,Male,,,36.0,,70.0,,,,106
" 783,582,357,338 ",not specified,Male,40.0,,,,,,,,40
" 783,675,189,781 ",30 - 39 years,Female,86.0,,,,,,,,86
" 783,805,045,665 ",not specified,Female,60.0,,,,,,,,60
" 783,890,100,361 ",30 - 39 years,Female,40.0,,,,,,,,40
" 783,909,144,212 ",not specified, ,50.0,,,,,,,,50
" 784,074,299,270 ",60 years, ,16.0,,,59.0,,,,,75
" 784,140,376,123 ",not specified,Male,,,,,24.0,,,,24
" 784,141,863,207 ",not specified,Female,69.0,,,,,,,,69
" 784,143,612,042 ",30 - 39 years,Female,70.0,,,,,,,,70
" 784,310,076,088 ",not specified,Female,,,,,,23.0,,,23
" 784,326,725,403 ",not specified,Female,,,,,48.0,,,,48
" 784,340,246,138 ",20 - 29 years,Female,36.0,20.0,,,,,,,56
" 784,384,110,360 ",50 - 59 years,Female,56.0,,,,,,,,56
" 784,443,837,619 ",not specified,Female,,,,,80.0,,,,80
" 784,521,645,952 ",40 - 49 years,Male,57.0,,,,,,,45.0,102
" 784,655,728,789 ",not specified,Male,67.0,,,,,,,,67
" 784,665,982,608 ",60 years,Female,81.0,,,,,,,,81
" 784,726,605,471 ",not specified,Female,,,,,86.0,,,,86
" 784,739,388,616 ",not specified,Female,90.0,,,,,,,,90
" 784,804,947,958 ",30 - 39 years,Male,13.0,,,,,,,,13
" 784,928,595,155 ",not specified,Male,43.0,,,,,,,,43
" 784,956,835,966 ",40 - 49 years,Male,,,,,56.0,,,,56
" 785,113,656,750 ",not specified,Female,,,,29.0,,,,53.0,82
" 785,143,104,205 ",40 - 49 years,Female,,51.0,,,,,,,51
" 785,431,665,764 ",not specified,Female,,,,30.0,,48.0,,13.0,90
" 785,453,988,516 ",less than 20 years,Female,67.0,,,,67.0,,,,135
" 785,476,313,594 ",not specified,Female,60.0,,,,53.0,16.0,,,129
" 785,486,100,120 ",not specified,Male,56.0,71.0,,32.0,,,,,159
" 785,560,355,176 ",40 - 49 years,Female,,,,,,20.0,,,20
" 785,685,824,106 ",20 - 29 years,Male,90.0,,32.0,,,,,,123
" 785,701,470,215 ",40 - 49 years,Female,,,,,,,,33.0,33
" 785,725,587,277 ",30 - 39 years,Male,85.0,,,,,,,,85
" 785,733,496,793 ",30 - 39 years,Female,33.0,,,,,,,,33
" 785,774,902,520 ",not specified,Female,,,,,,85.0,,,85
" 785,821,882,695 ",20 - 29 years,Female,,,,,,,,72.0,72
" 785,941,787,222 ",50 - 59 years,Female,,,,,24.0,,,,24
" 785,951,015,547 ",not specified,Female,60.0,,,,,,,,60
" 785,974,109,435 ",20 - 29 years,Female,,,,,20.0,,,,20
" 786,031,377,179 ",50 - 59 years,Female,,,,,35.0,,,,35
" 786,074,926,026 ",40 - 49 years,Female,54.0,38.0,,,,,,,92
" 786,136,555,812 ",30 - 39 years,Female,,,,,,90.0,,,90
" 786,240,598,265 ",40 - 49 years,Female,57.0,,,,,,,,57
" 786,284,086,944 ",not specified,Male,,,,,,,33.0,,33
" 786,303,504,763 ",30 - 39 years,Female,,,10.0,,,,44.0,,54
" 786,379,311,827 ",30 - 39 years,Female,,,,,60.0,,,,60
" 786,388,126,994 ",not specified,Female,,,,,,,,32.0,32
" 786,448,502,933 ",not specified,Male,,54.0,,,,,,,54
" 786,493,652,454 ",40 - 49 years,Female,40.0,,,,,,,,40
" 786,539,135,420 ",not specified,Female,41.0,,,30.0,,,,,71
" 786,621,903,565 ",30 - 39 years,Male,40.0,,,,,,,,40
" 786,670,922,820 ",not specified,Female,,,,,95.0,,,,95
" 786,715,691,492 ",20 - 29 years,Female,16.0,80.0,,,,,,,96
" 786,748,849,033 ",60 years,Female,82.0,,18.0,,,,,,100
" 786,862,899,436 ",not specified,Female,,,,,72.0,,,,72
" 786,920,291,492 ",not specified,Female,,,,,90.0,,,,90
" 787,041,793,365 ",not specified,Female,,,,,,,23.0,,23
" 787,074,494,421 ",30 - 39 years,Male,,,,,40.0,,,,40
" 787,077,201,390 ",not specified,Female,,83.0,,,,,,,83
" 787,137,417,195 ",not specified,Male,,,,,67.0,,,11.0,78
" 787,194,957,804 ",not specified,Female,,,11.0,,,,,,11
" 787,217,579,180 ",not specified, ,69.0,,,,,,,,69
" 787,273,273,314 ",not specified,Female,,38.0,,,,,,,38
" 787,291,903,656 ",20 - 29 years,Male,34.0,,,,,,,,34
" 787,341,264,260 ",50 - 59 years,Female,75.0,,,,,,,,75
" 787,382,577,988 ",40 - 49 years,Female,,,,,62.0,,,,62
" 787,456,548,254 ",not specified,Male,90.0,,,,,,,,90
" 787,506,048,080 ",30 - 39 years,Female,,,,,,,24.0,,24
" 787,638,365,475 ",not specified,Male,38.0,,,,,,,,38
" 787,704,971,255 ",not specified,Female,48.0,,,,,,,,48
" 787,765,040,548 ",not specified,Female,,,,21.0,,,,,21
" 787,788,123,256 ",50 - 59 years,Female,83.0,,,,,,,,83
" 787,847,913,295 ",not specified,Female,,,,18.0,,,,,18
" 787,862,460,747 ",not specified,Female,38.0,,,,60.0,,,,98
" 787,870,660,264 ",20 - 29 years,Female,,,,78.0,,,,,78
" 787,940,314,952 ",40 - 49 years,Female,,,,,,48.0,,,48
" 788,029,920,941 ",not specified,Female,,,,,,,,7.0,7
" 788,071,278,031 ",not specified,Female,,,,,15.0,,,,15
" 788,102,608,074 ",40 - 49 years,Female,,,,,,52.0,28.0,,80
" 788,181,359,163 ",30 - 39 years,Female,,,,,,12.0,,,12
" 788,239,939,451 ",not specified,Female,60.0,,,,,,,,60
" 788,297,761,092 ",30 - 39 years,Female,24.0,,,44.0,,,,,69
" 788,319,727,141 ",not specified, ,,,,,52.0,,,,52
" 788,331,682,887 ",20 - 29 years,Female,,,,,,,20.0,,20
" 788,344,236,947 ",not specified,Male,50.0,,13.0,,,,,,63
" 788,410,326,519 ",not specified,Female,,45.0,,,,,,,45
" 788,472,046,302 ",not specified,Male,26.0,,,,,,,,26
" 788,484,483,226 ",50 - 59 years,Female,,,,,,33.0,,,33
" 788,493,929,188 ",not specified,Female,16.0,,,,,,,,16
" 788,513,871,325 ",50 - 59 years,Female,,,,,,,20.0,,20
" 788,522,145,504 ",not specified,Female,,,,60.0,,,,,60
" 788,531,370,539 ",30 - 39 years,Female,36.0,,,,,,,,36
" 788,590,946,097 ",not specified,Female,26.0,,,,,,,,26
" 788,618,246,621 ",50 - 59 years,Female,,,,,63.0,,,,63
" 788,764,333,426 ",50 - 59 years,Female,,,,,41.0,,,,41
" 788,789,060,906 ",not specified,Female,23.0,36.0,,,,,,,58
" 788,819,797,379 ",not specified,Female,,,69.0,,,,,,69
" 788,882,011,190 ",not specified,Female,,,,,38.0,,,,38
" 788,931,827,537 ",not specified,Female,48.0,,,,,,,,48
" 788,955,848,808 ",not specified,Female,,,,,,,56.0,,56
" 788,986,683,757 ",not specified,Female,29.0,,,,,,11.0,,40
" 789,070,040,625 ",not specified,Female,28.0,,15.0,43.0,,,,,86
" 789,114,768,931 ",not specified,Female,38.0,,,,,,,,38
" 789,143,699,497 ",30 - 39 years,Female,58.0,,,,,,,,58
" 789,171,165,551 ",50 - 59 years,Female,50.0,,,,,,,,50
" 789,198,380,098 ",not specified,Female,84.0,,,,,,,,84
" 789,202,254,466 ",20 - 29 years,Male,45.0,,,,100.0,,,,145
" 789,213,563,020 ",not specified,Female,55.0,,,,,,,,55
" 789,216,938,645 ",30 - 39 years,Female,61.0,,,,,,,,61
" 789,288,648,273 ",not specified,Female,,,,,,,70.0,,70
" 789,395,886,658 ",50 - 59 years,Female,,42.0,,,,,,,42
" 789,419,496,957 ",not specified,Female,18.0,,20.0,,,,,,37
" 789,434,226,623 ",50 - 59 years,Female,30.0,,,,,,,,30
" 789,458,288,302 ",not specified,Male,88.0,,,,,,,,88
" 789,463,478,279 ",not specified,Female,,,,,19.0,,,,19
" 789,517,254,473 ",30 - 39 years,Female,11.0,28.0,,,16.0,,,,55
" 789,539,819,488 ",40 - 49 years,Female,,,39.0,,,,,,39
" 789,595,581,720 ",30 - 39 years,Female,70.0,,,,,,,,70
" 789,613,058,635 ",30 - 39 years,Female,33.0,60.0,,,,,,,93
" 789,672,836,524 ",not specified,Male,,,,,88.0,,,,88
" 789,692,633,831 ",not specified,Female,18.0,,,,,,,,18
" 789,706,525,084 ",30 - 39 years,Female,61.0,,,,30.0,30.0,25.0,,145
" 789,707,550,319 ",30 - 39 years,Female,,,,92.0,,,,,92
" 789,810,269,199 ",not specified,Female,98.0,,,,,,,,98
" 789,864,376,363 ",30 - 39 years,Female,,65.0,,,,,,,65
" 789,880,587,122 ",60 years,Female,60.0,,,,,,,,60
" 789,900,278,730 ",30 - 39 years,Female,42.0,,,,,,,,42
" 789,968,246,155 ",30 - 39 years,Female,46.0,,,,,,,,46
" 789,978,824,470 ",40 - 49 years,Female,,,13.0,,,,,,13
" 789,987,438,572 ",30 - 39 years,Female,,,,,,,,30.0,30
" 790,009,013,429 ",20 - 29 years,Female,24.0,,,,,,,,24
" 790,027,564,607 ",30 - 39 years,Male,,,,,30.0,,,,30
" 790,033,507,960 ",not specified,Female,,48.0,,42.0,,,,,90
" 790,066,393,827 ",not specified,Female,100.0,,,,,,,,100
" 790,093,952,500 ",30 - 39 years,Female,20.0,,,,,,,,20
" 790,118,180,047 ",60 years,Female,,,,,33.0,,,,33
" 790,130,340,108 ",not specified,Male,,,,,16.0,,,,16
" 790,145,603,886 ",not specified, ,55.0,69.0,,,,,,,124
" 790,148,713,676 ",30 - 39 years,Female,,,,,,92.0,,,92
" 790,160,475,142 ",not specified,Female,,80.0,,,,,,,80
" 790,201,644,667 ",not specified,Female,21.0,,,,,,,,21
" 790,238,727,278 ",not specified,Male,,,,45.0,,,,,45
" 790,259,382,066 ",not specified,Male,,,,,40.0,,,,40
" 790,274,979,219 ",40 - 49 years,Female,71.0,,18.0,,,,,,88
" 790,340,603,931 ",not specified,Male,83.0,,,,,,,,83
" 790,432,294,312 ",not specified,Female,,72.0,,,,,,,72
" 790,469,477,199 ",50 - 59 years,Male,,,,,42.0,,,,42
" 790,529,803,056 ",20 - 29 years,Female,,,,,,27.0,,,27
" 790,538,077,668 ",not specified,Female,,,,,,,,32.0,32
" 790,544,850,642 ",not specified,Male,,,,,,,44.0,,44
" 790,768,001,395 ",40 - 49 years,Female,35.0,,,,,,,,35
" 790,897,186,950 ",20 - 29 years,Male,,,,,,40.0,,,40
" 790,914,758,955 ",not specified,Female,,,,89.0,,,,,89
" 790,942,541,717 ",40 - 49 years,Female,,45.0,,,,,,,45
" 791,096,952,099 ",not specified,Female,,100.0,,,,,,,100
" 791,102,423,809 ",not specified, ,90.0,,,,,,,,90
" 791,134,545,547 ",not specified,Male,18.0,,,,,,,29.0,47
" 791,170,761,582 ",30 - 39 years,Female,80.0,,100.0,,,,,,180
" 791,176,595,888 ",30 - 39 years,Female,30.0,,,,,,,,30
" 791,271,344,266 ",60 years,Female,,72.0,,,,,,,72
" 791,309,893,186 ",40 - 49 years,Female,,45.0,9.0,20.0,,,,,74
" 791,349,533,791 ",40 - 49 years,Female,,,,,,,46.0,,46
" 791,350,101,606 ",not specified,Female,28.0,,,,,,,,28
" 791,394,120,936 ",20 - 29 years,Male,,84.0,,,,,,,84
" 791,405,394,419 ",not specified,Female,,82.0,,,,,,,82
" 791,446,866,158 ",50 - 59 years,Female,,,,9.0,,,,,9
" 791,462,815,190 ",30 - 39 years,Male,,,,,40.0,,,,40
" 791,465,131,638 ",not specified,Female,52.0,,,,,,,,52
" 791,467,379,395 ",30 - 39 years,Female,24.0,,16.0,,,,,,40
" 791,524,716,836 ",20 - 29 years,Female,35.0,32.0,,,,,,,67
" 791,541,932,005 ",60 years,Female,,,,,,24.0,,,24
" 791,551,605,824 ",30 - 39 years,Male,,,,,,,40.0,,40
" 791,593,481,710 ",60 years,Female,63.0,,,,,,,,63
" 791,633,928,074 ",not specified,Female,,,,,,78.0,,,78
" 791,669,773,664 ",30 - 39 years,Female,,,,,,72.0,,,72
" 791,769,711,609 ",20 - 29 years,Female,96.0,,,,,,,,96
" 791,849,525,705 ",40 - 49 years,Female,70.0,,,,,,,,70
" 791,873,702,664 ",30 - 39 years,Female,,,,41.0,,,,,41
" 791,879,793,351 ",40 - 49 years,Female,71.0,,,,,,,,71
" 791,919,063,734 ",20 - 29 years,Female,,,5.0,,,,,,5
" 791,920,015,320 ",40 - 49 years,Female,56.0,,,,,,,,56
" 791,932,343,510 ",40 - 49 years,Female,,95.0,,,,,,,95
" 791,943,963,935 ",not specified,Female,,89.0,,,,,,,89
" 791,967,288,188 ",not specified, ,,,,,62.0,34.0,,,96
" 791,970,310,570 ",30 - 39 years,Female,,,,,38.0,,,,38
" 792,061,571,880 ",not specified,Male,48.0,,,,,,,,48
" 792,073,300,048 ",not specified,Female,56.0,,,,,,,,56
" 792,159,489,346 ",not specified,Female,,,,,,,,27.0,27
" 792,172,247,038 ",not specified,Male,24.0,,,,,,,,24
" 792,196,513,358 ",20 - 29 years,Female,,85.0,,,,,,,85
" 792,205,646,267 ",30 - 39 years,Female,,,,12.0,,,,93.0,105
" 792,453,583,878 ",not specified,Male,16.0,,,,,,,,16
" 792,505,755,995 ",50 - 59 years,Female,44.0,,,,,,,,44
" 792,584,746,160 ",not specified,Female,85.0,65.0,,,,,,,150
" 792,625,050,954 ",60 years,Female,58.0,,,,,,,,58
" 792,653,856,436 ",not specified,Female,,,,,,83.0,,,83
" 792,667,700,155 ",not specified,Female,,,,,70.0,55.0,,,125
" 792,687,425,196 ",20 - 29 years,Female,78.0,,,,,,,,78
" 792,782,580,986 ",not specified,Female,,,,,44.0,,14.0,,58
" 792,808,203,031 ",50 - 59 years,Female,,84.0,,,,,,,84
" 792,809,476,644 ",not specified,Male,,,,,91.0,,,,91
" 792,817,720,441 ",not specified,Female,64.0,,,,,,,,64
" 792,845,925,620 ",not specified,Female,63.0,,,,,,,,63
" 792,874,727,480 ",not specified,Male,24.0,,,,,,,,24
" 793,036,369,109 ",60 years,Female,,,,,36.0,,,,36
" 793,109,557,532 ",30 - 39 years,Female,,,,,60.0,,,,60
" 793,221,634,284 ",30 - 39 years,Female,,20.0,,,,,,,20
" 793,247,822,323 ",50 - 59 years,Female,30.0,,,,,,,,30
" 793,260,633,171 ",not specified,Male,72.0,,,,,,,,72
" 793,505,776,896 ",not specified,Female,,,,,,67.0,,,67
" 793,567,711,991 ",40 - 49 years,Female,,,,,,,,40.0,40
" 793,570,787,969 ",40 - 49 years,Female,54.0,,,,,,,,54
" 793,648,847,229 ",30 - 39 years,Female,,,,,85.0,,,,85
" 793,724,411,935 ",20 - 29 years,Female,,,60.0,,,,,,60
" 793,791,402,991 ",50 - 59 years,Female,44.0,,,,,,,,44
" 793,913,278,004 ",20 - 29 years,Male,84.0,,,,,,,,84
" 793,956,231,366 ",not specified,Female,34.0,,,,,,,,34
" 793,989,763,461 ",50 - 59 years,Female,55.0,,,,,,,,55
" 793,992,006,473 ",20 - 29 years,Female,,,,,,,50.0,,50
" 794,040,925,395 ",not specified,Female,,,49.0,,,,,,49
" 794,111,363,105 ",60 years,Female,56.0,,,,,,,,56
" 794,132,256,190 ",not specified,Male,,,,,42.0,,,,42
" 794,174,651,614 ",30 - 39 years,Female,,,,,19.0,,,,19
" 794,307,966,270 ",not specified,Male,80.0,,,14.0,51.0,,,27.0,173
" 794,339,340,353 ",30 - 39 years,Female,69.0,,,,59.0,,,,128
" 794,348,147,157 ",not specified,Male,,68.0,,,,,,,68
" 794,366,186,275 ",40 - 49 years,Female,,35.0,,,,,,,35
" 794,385,257,414 ",not specified,Female,27.0,,,18.0,,,,,45
" 794,422,003,387 ",20 - 29 years,Female,85.0,,13.0,18.0,,,,,117
" 794,430,984,039 ",40 - 49 years,Female,,,,,,,,40.0,40
" 794,512,350,702 ",40 - 49 years,Female,35.0,,,,,,,,35
" 794,551,752,474 ",not specified,Female,,28.0,,,,,,,28
" 794,653,384,564 ",40 - 49 years,Female,,,,,47.0,,,,47
" 794,677,025,867 ",30 - 39 years,Female,,,,42.0,,,,,42
" 794,697,791,834 ",20 - 29 years,Female,,,,14.0,,,,,14
